"","Nt","min.N","g","g.1","max.g","evolve","survive","sigma"
"759",199,17,0.005,0.0629892294112219,0.232030531661369,1.05650813906342,1,0.16
"760",199,23,0.005,0.0709615786413833,0.236529300813015,1.0347982635727,1,0.16
"761",199,18,0.005,0.0707797032908366,0.209316778587514,0.839618638161681,1,0.165
"762",199,22,0.005,0.0792975387294847,0.229302941874287,0.909123655423047,1,0.165
"763",200,32,0.005,0.0709928050980664,0.334638758214299,1.5978542613105,1,0.165
"764",199,29,0.005,0.0635305204344735,0.436711682759735,2.26170401409249,1,0.165
"765",199,31,0.005,0.0685926697413901,0.24767181188124,1.08532813418091,1,0.165
"766",199,26,0.005,0.0715708548449056,0.305978807432096,1.42065425810418,1,0.165
"767",199,196,0.005,0.062549545693306,0.0748304435129317,0.0744296837553072,1,0.165
"768",199,15,0.005,0.0570451354090239,0.302336458161694,1.48661407728891,1,0.165
"769",199,22,0.005,0.0670958103014277,0.225737622218345,0.961465526769198,1,0.165
"770",199,23,0.005,0.0602864740016689,0.209577157718722,0.904792022527596,1,0.165
"771",198,24,0.005,0.0677332077121237,0.222971872959906,0.913168619104599,1,0.17
"772",199,23,0.005,0.067836705951054,0.250930432507606,1.07702192092089,1,0.17
"773",199,22,0.005,0.0728444840473294,0.267439495484751,1.14467653786718,1,0.17
"774",199,23,0.005,0.0734060358709351,0.284923494945229,1.24422034749584,1,0.17
"775",199,28,0.005,0.0735287111593394,0.234108780222271,0.944588641546657,1,0.17
"776",200,37,0.005,0.0728811168304406,0.425180183379196,2.0723474502868,1,0.17
"777",199,18,0.005,0.0639477744201858,0.295354477456926,1.36121590021612,1,0.17
"778",199,23,0.005,0.0680042149832027,0.217809867187079,0.88120971884633,1,0.17
"779",199,19,0.005,0.0860136934676606,0.269986650513422,1.08219386497507,1,0.17
"780",199,26,0.005,0.0657437346203629,0.275867398006487,1.23602154933014,1,0.17
"781",198,20,0.005,0.0592469071224598,0.249461343032087,1.0869396337693,1,0.175
"782",199,29,0.005,0.0768989075586578,0.280839345623286,1.16537393179787,1,0.175
"783",199,36,0.005,0.0719805420510052,0.349147151156755,1.58380919489,1,0.175
"784",199,40,0.005,0.0781857774382927,0.24755024797497,0.967796974495297,1,0.175
"785",199,18,0.005,0.0750133467934067,0.241718406204327,0.952600339490972,1,0.175
"786",200,34,0.005,0.0721774080712265,0.26540788715406,1.10417416618762,1,0.175
"787",199,18,0.005,0.0741893755494338,0.257991662217703,1.05029878096154,1,0.175
"788",199,19,0.005,0.0715981159502096,0.288042883402897,1.23682724258679,1,0.175
"789",200,31,0.005,0.0811991075942175,0.273402452456609,1.0983048277851,1,0.175
"790",200,23,0.005,0.0691676925865982,0.283971418188631,1.22744986058304,1,0.175
"791",199,26,0.005,0.0770763820856874,0.287496565207987,1.16900101734611,1,0.18
"792",200,21,0.005,0.0646509499684147,0.242274794582008,0.986799136742182,1,0.18
"793",199,31,0.005,0.077154139671592,0.34965458187044,1.51389134554916,1,0.18
"794",199,18,0.005,0.0672512981102165,0.307561311235392,1.3350556284732,1,0.18
"795",199,27,0.005,0.0720104094745137,0.313906178494802,1.34386538344604,1,0.18
"796",199,21,0.005,0.0727176488969165,0.281846309392844,1.16182589164404,1,0.18
"797",199,28,0.005,0.0762397378202952,0.244173407042476,0.932964829012118,1,0.18
"798",200,21,0.005,0.068434194449644,0.311262521530133,1.34904626155827,1,0.18
"799",199,27,0.005,0.0738679784403433,0.273487165914232,1.10899548596605,1,0.18
"800",200,28,0.005,0.0681621159622838,0.231981854847177,0.91010966047163,1,0.18
"801",199,20,0.005,0.0745277218312259,0.241981779784882,0.905157070019762,1,0.185
"802",199,32,0.005,0.0730511338382675,0.222896345749918,0.809974118441354,1,0.185
"803",199,21,0.005,0.0762921191301783,0.189108565453113,0.60981862877262,1,0.185
"804",199,23,0.005,0.0613157005541508,0.294635684184899,1.26118910070675,1,0.185
"805",199,18,0.005,0.0730972589943515,0.343331645345131,1.46072641270691,1,0.185
"806",199,32,0.005,0.0673635604255885,0.375062354408349,1.66323672423114,1,0.185
"807",200,29,0.005,0.0829928049953916,0.230668665792579,0.798247896201014,1,0.185
"808",199,28,0.005,0.0530641934349662,0.26012589299987,1.11925243008056,1,0.185
"809",199,30,0.005,0.0744367873802433,0.27154394349995,1.06544408713355,1,0.185
"810",199,23,0.005,0.0823747482207676,0.294188959495976,1.1449416825687,1,0.185
"811",199,18,0.005,0.0753166383417658,0.313728805919848,1.25480088198991,1,0.19
"812",200,30,0.005,0.0727618186244846,0.319353044109284,1.29784855518316,1,0.19
"813",198,29,0.005,0.0849383549829059,0.517171588349632,2.27491175456171,1,0.19
"814",200,22,0.005,0.0726140957829815,0.290753451940371,1.14810187451258,1,0.19
"815",199,16,0.005,0.0697706911012352,0.209899523170946,0.737520168787953,1,0.19
"816",199,20,0.005,0.0722548538507099,0.195044214181689,0.646259791215677,1,0.19
"817",199,25,0.005,0.0854941140459091,0.344729638937192,1.36439749942781,1,0.19
"818",199,37,0.005,0.0869134431608505,0.276446594550036,0.997542902048343,1,0.19
"819",199,28,0.005,0.0748982099365664,0.346832983097128,1.43123564821348,1,0.19
"820",199,27,0.005,0.0840385960554634,0.235818056312385,0.798839264510114,1,0.19
"821",200,31,0.005,0.0650482502401255,0.435153717371805,1.89797675452143,1,0.195
"822",199,32,0.005,0.0800126354381035,0.284539110451598,1.04885371801792,1,0.195
"823",199,27,0.005,0.0786235527993217,0.260968169431295,0.935100598112682,1,0.195
"824",199,26,0.005,0.0674368409713161,0.255630608086578,0.96509624161673,1,0.195
"825",199,35,0.005,0.0890178204906055,0.342040370314382,1.29755153755783,1,0.195
"826",199,29,0.005,0.0819798154339665,0.205153341909473,0.631659110130802,1,0.195
"827",200,26,0.005,0.0676893402527108,0.5283183744734,2.36220017549072,1,0.195
"828",199,31,0.005,0.0917391680720065,0.24687866519729,0.795587164745043,1,0.195
"829",199,25,0.005,0.0846494383768019,0.238172531001951,0.787297910898201,1,0.195
"830",199,29,0.005,0.0837607463720129,0.288810655436293,1.05153799520144,1,0.195
"831",199,32,0.005,0.0930752060944788,0.249616039554431,0.782704167299759,1,0.2
"832",199,31,0.005,0.0715703541133767,0.497966155581385,2.13197900734004,1,0.2
"833",199,31,0.005,0.0957856128834268,0.291496480211224,0.978554336638988,1,0.2
"834",199,39,0.005,0.0936075963221001,0.223279694050255,0.648360488640775,1,0.2
"835",199,31,0.005,0.0771662560411416,0.219760297068258,0.712970205135584,1,0.2
"836",199,29,0.005,0.0961198993827993,0.274160891091592,0.890204958543966,1,0.2
"837",199,23,0.005,0.0801155974565449,0.255952995361109,0.879186989522821,1,0.2
"838",198,28,0.005,0.0729780142708247,0.315941557967721,1.21481771848448,1,0.2
"839",199,36,0.005,0.0780515538140771,0.311593804541807,1.16771125363865,1,0.2
"840",199,30,0.005,0.0673445779792682,0.233860562335338,0.832579921780346,1,0.2
"841",199,2,0.01,0.01,0.01,Inf,1,0
"842",199,3,0.01,0.01,0.01,Inf,1,0
"843",199,4,0.01,0.01,0.01,Inf,1,0
"844",198,7,0.01,0.01,0.01,Inf,1,0
"845",199,4,0.01,0.01,0.01,Inf,1,0
"846",199,4,0.01,0.01,0.01,Inf,1,0
"847",200,5,0.01,0.01,0.01,Inf,1,0
"848",199,2,0.01,0.01,0.01,Inf,1,0
"849",197,3,0.01,0.01,0.01,Inf,1,0
"850",199,6,0.01,0.01,0.01,Inf,1,0
"851",199,4,0.01,0.0100876545832138,0.0101974278892261,0.219546612024533,1,5e-04
"852",199,3,0.01,0.00995477511072236,0.0103499806017737,0.790410982102762,1,5e-04
"853",199,3,0.01,0.0100792160994318,0.0104857243472209,0.813016495578203,1,5e-04
"854",199,3,0.01,0.00996982667501514,0.0101785304973043,0.41740764457842,1,5e-04
"855",199,4,0.01,0.0100006947092996,0.0100556661883475,0.10994295809573,1,5e-04
"856",199,4,0.01,0.00994867821191012,0.010264645229171,0.63193403452181,1,5e-04
"857",199,4,0.01,0.0100207183271404,0.0100324657163911,0.0234947785012173,1,5e-04
"858",198,1,0.01,0.00997677699188481,0.0112165903890833,2.47962679439707,1,5e-04
"859",199,1,0.01,0.00998685883375044,0.0100615347942207,0.149351920940555,1,5e-04
"860",200,4,0.01,0.0100214310264894,0.0107063833568282,1.36990466067776,1,5e-04
"861",199,3,0.01,0.0100860874265504,0.0113312768221343,0.249037879116777,1,0.005
"862",199,3,0.01,0.0100292330847231,0.0132304736757056,0.640248118196516,1,0.005
"863",199,4,0.01,0.00996577254824088,0.0122302478043247,0.452895051216761,1,0.005
"864",199,4,0.01,0.0104924965363117,0.0119768849755702,0.296877687851694,1,0.005
"865",199,5,0.01,0.0107871167120363,0.0174972511589465,1.34202688938204,1,0.005
"866",199,3,0.01,0.0107114498448197,0.0145260360839669,0.76291724782943,1,0.005
"867",198,3,0.01,0.0103664072402054,0.0129435860375819,0.515435759475283,1,0.005
"868",200,2,0.01,0.0103856154834011,0.0121891309979754,0.36070310291485,1,0.005
"869",198,5,0.01,0.00954485466633297,0.013705335500873,0.832096166908016,1,0.005
"870",198,2,0.01,0.00983933920979319,0.0182260808793047,1.6773483339023,1,0.005
"871",200,7,0.01,0.0104888993331181,0.0137146890642718,0.322578973115369,1,0.01
"872",200,7,0.01,0.012173003670752,0.0210996832870707,0.892667961631876,1,0.01
"873",199,3,0.01,0.0103370211359479,0.0230259494530782,1.26889283171304,1,0.01
"874",199,1,0.01,0.0103365654300754,0.0116824820894006,0.13459166593252,1,0.01
"875",199,6,0.01,0.0104656840176211,0.0154373120869139,0.497162806929276,1,0.01
"876",199,4,0.01,0.0107642100842587,0.0340438937720567,2.3279683687798,1,0.01
"877",199,4,0.01,0.0103862356985083,0.0306910300834881,2.03047943849798,1,0.01
"878",199,6,0.01,0.0106338092603919,0.0249570217050751,1.43232124446832,1,0.01
"879",199,2,0.01,0.0101635929188783,0.0224622767396805,1.22986838208022,1,0.01
"880",200,4,0.01,0.0110537522063184,0.0256633057316843,1.46095535253659,1,0.01
"881",199,2,0.01,0.0131366281693577,0.0313465661913614,1.21399586813358,1,0.015
"882",199,7,0.01,0.0114660101878889,0.0199699492583451,0.566929271363749,1,0.015
"883",196,3,0.01,0.0122931560119386,0.0217566298618794,0.630898256662718,1,0.015
"884",198,4,0.01,0.0129401541016902,0.0199505744538443,0.467361356810273,1,0.015
"885",199,1,0.01,0.012351542144971,0.0395407741624737,1.81261546783352,1,0.015
"886",200,4,0.01,0.0121861300550225,0.0326273537664714,1.36274824742993,1,0.015
"887",199,7,0.01,0.0118223515589142,0.0288850269906004,1.13751169544575,1,0.015
"888",199,7,0.01,0.013424694153682,0.0274246834477529,0.933332619604723,1,0.015
"889",199,3,0.01,0.0132473376847728,0.0247459246360568,0.766572463418932,1,0.015
"890",199,4,0.01,0.0128917977929264,0.0271657433817868,0.95159637259069,1,0.015
"891",199,6,0.01,0.0142798303968516,0.0243846738945238,0.505242174883606,1,0.02
"892",199,15,0.01,0.0148306521803184,0.0327543626851848,0.896185525243317,1,0.02
"893",199,7,0.01,0.0142555080919656,0.0471036736902222,1.64240827991283,1,0.02
"894",200,2,0.01,0.0131328879699162,0.0374758127883284,1.21714624092061,1,0.02
"895",199,7,0.01,0.0137005140677403,0.0309051173816225,0.86023016569411,1,0.02
"896",199,3,0.01,0.0141722051311565,0.0415262239968703,1.36770094328569,1,0.02
"897",200,5,0.01,0.0140319037248468,0.0378421244229994,1.19051103490763,1,0.02
"898",198,5,0.01,0.0146697417464196,0.0323074159463787,0.881883709997953,1,0.02
"899",199,8,0.01,0.0158156858913003,0.0344554501150735,0.931988211188659,1,0.02
"900",200,7,0.01,0.0146745617674665,0.0329090561654342,0.911724719898383,1,0.02
"901",199,7,0.01,0.0165270697297276,0.0355380001603194,0.760437217223672,1,0.025
"902",199,6,0.01,0.018108415968682,0.0253032576827287,0.287793668561869,1,0.025
"903",200,4,0.01,0.0158195507314443,0.0788232470449659,2.52014785254086,1,0.025
"904",199,6,0.01,0.0154027562688806,0.0524696569781759,1.48267602837181,1,0.025
"905",199,2,0.01,0.015654938158319,0.038694721615943,0.921591338304958,1,0.025
"906",199,3,0.01,0.014770089486911,0.0328813738777563,0.72445137563381,1,0.025
"907",199,6,0.01,0.0151765113374618,0.0563268086333944,1.6460118918373,1,0.025
"908",199,3,0.01,0.0160380063487771,0.0302317115698918,0.567748208844589,1,0.025
"909",199,6,0.01,0.0146685826250081,0.029034764042389,0.574647256695235,1,0.025
"910",200,10,0.01,0.018189971670717,0.0557002836110843,1.50041247761469,1,0.025
"911",198,8,0.01,0.0168308960951939,0.0399165132552707,0.769520572002559,1,0.03
"912",200,6,0.01,0.0164470854677342,0.0215203226819351,0.169107907140029,1,0.03
"913",200,4,0.01,0.0153168722243085,0.0631809668698685,1.59546982151866,1,0.03
"914",200,11,0.01,0.0199292075283422,0.0469732089201631,0.901466713060696,1,0.03
"915",199,9,0.01,0.0198248180561101,0.0458230391804491,0.866607370811297,1,0.03
"916",199,10,0.01,0.0181439496764094,0.0629120508706836,1.49227003980914,1,0.03
"917",199,3,0.01,0.0185352172764986,0.039371546161514,0.694544296167179,1,0.03
"918",199,6,0.01,0.0155466661036487,0.0781187156919509,2.08573498627674,1,0.03
"919",198,6,0.01,0.0159505575232833,0.0321218864333458,0.539044297002085,1,0.03
"920",199,10,0.01,0.0170922103140582,0.0352099281777532,0.603923928789833,1,0.03
"921",200,7,0.01,0.0187199938473984,0.0450461562717798,0.75217606926804,1,0.035
"922",199,9,0.01,0.021453789518378,0.0848017732402224,1.8099423920527,1,0.035
"923",199,7,0.01,0.0190055391813873,0.0791737179294954,1.71909082137452,1,0.035
"924",199,3,0.01,0.0199259249780315,0.0669526835979315,1.34362167485429,1,0.035
"925",199,8,0.01,0.0207377882872425,0.0432747096106564,0.643912037811826,1,0.035
"926",200,13,0.01,0.0215335544232663,0.0491987414386446,0.790433914725096,1,0.035
"927",199,7,0.01,0.0192392107072437,0.0486744173660055,0.841005904536051,1,0.035
"928",199,7,0.01,0.0199070422651494,0.04876695631406,0.824568972826017,1,0.035
"929",199,6,0.01,0.0204154561456295,0.0585234478802178,1.08879976384538,1,0.035
"930",198,9,0.01,0.0200883394197055,0.0662941417148788,1.3201657798621,1,0.035
"931",199,5,0.01,0.0228703758681786,0.0669462797407646,1.10189759681465,1,0.04
"932",199,9,0.01,0.0202026512368273,0.0669326132282822,1.16824904978637,1,0.04
"933",199,10,0.01,0.022527905298802,0.0575782891188175,0.876259595500386,1,0.04
"934",200,11,0.01,0.0222044859352791,0.0455540551473738,0.583739230302366,1,0.04
"935",197,5,0.01,0.0231838576665898,0.104020030890059,2.02090433058674,1,0.04
"936",199,2,0.01,0.021808659539241,0.0341177874347247,0.307728197387093,1,0.04
"937",199,11,0.01,0.0214090426885313,0.0545906535930749,0.829540272613588,1,0.04
"938",199,13,0.01,0.0205621947091221,0.0468087702646087,0.656164388887165,1,0.04
"939",199,9,0.01,0.021287261096089,0.0595146649962306,0.95568509750354,1,0.04
"940",200,10,0.01,0.017384585736329,0.0417615941997858,0.609425211586421,1,0.04
"941",199,9,0.01,0.0247594326826817,0.0484437466814811,0.526318088862209,1,0.045
"942",199,7,0.01,0.0223397338824655,0.0870517906819287,1.43804570665474,1,0.045
"943",198,10,0.01,0.0231839915680385,0.0827929946453026,1.32464451282809,1,0.045
"944",199,7,0.01,0.0214143612325715,0.0866604598625468,1.44991330288834,1,0.045
"945",199,6,0.01,0.0235374820775201,0.0890749644744046,1.45638849770854,1,0.045
"946",198,16,0.01,0.0273886499102009,0.0724001570183333,1.00025571351405,1,0.045
"947",199,8,0.01,0.0281626516998917,0.0919542088114673,1.41759015803501,1,0.045
"948",199,5,0.01,0.0222973740381926,0.0472400865859418,0.554282501061094,1,0.045
"949",199,10,0.01,0.0234532939761176,0.0601354046979182,0.815158016040013,1,0.045
"950",199,5,0.01,0.0245793801460452,0.0661103927211369,0.922911390557594,1,0.045
"951",199,13,0.01,0.0273375646624438,0.0623413527334939,0.700075761421002,1,0.05
"952",199,12,0.01,0.0274592440949674,0.0745195550738865,0.941206219578382,1,0.05
"953",199,10,0.01,0.0293240209600377,0.0772415406288699,0.958350393376644,1,0.05
"954",199,6,0.01,0.0289502837924978,0.0741667516404443,0.904329356958931,1,0.05
"955",199,6,0.01,0.0228421215074675,0.0640013309102311,0.823184188055272,1,0.05
"956",199,15,0.01,0.0276104002982719,0.10886672891053,1.62512657224517,1,0.05
"957",199,8,0.01,0.0276360100528083,0.0917334833103553,1.28194946515094,1,0.05
"958",199,9,0.01,0.0256858006522733,0.0684937321852407,0.856158630659347,1,0.05
"959",198,5,0.01,0.0264016748511463,0.0569649127173842,0.611264757324759,1,0.05
"960",199,17,0.01,0.02404118492152,0.0996435748990162,1.51204779954992,1,0.05
"961",199,6,0.01,0.023748414718145,0.0849581368690771,1.11290403910786,1,0.055
"962",199,11,0.01,0.0299372783900046,0.0835971487439508,0.975634006435386,1,0.055
"963",199,11,0.01,0.028310441641188,0.0844392561642039,1.02052390041847,1,0.055
"964",199,8,0.01,0.027732734747808,0.0485309551811341,0.378149462424111,1,0.055
"965",200,11,0.01,0.0291612077877366,0.0848697654729731,1.0128828670043,1,0.055
"966",199,8,0.01,0.0257655333941679,0.0991222567374443,1.33375860624139,1,0.055
"967",199,8,0.01,0.0252031545304082,0.114752656804673,1.62817276862299,1,0.055
"968",199,11,0.01,0.0277443657439101,0.0709945376671686,0.786366762241064,1,0.055
"969",199,5,0.01,0.0235620902663337,0.0888145057548435,1.18640755433654,1,0.055
"970",200,13,0.01,0.029390187925241,0.0937442625392442,1.17007408389097,1,0.055
"971",199,7,0.01,0.0292693026729493,0.0899279144255471,1.0109768625433,1,0.06
"972",198,10,0.01,0.0312556359330187,0.0829936388262625,0.86230004822073,1,0.06
"973",200,9,0.01,0.030135416354176,0.0652925293509392,0.585951883279387,1,0.06
"974",199,14,0.01,0.0301710219052418,0.116471017105586,1.43833325333906,1,0.06
"975",199,12,0.01,0.0291387658593785,0.1079263897084,1.31312706415036,1,0.06
"976",199,8,0.01,0.0298783264734768,0.0800819604223918,0.836727232481917,1,0.06
"977",199,8,0.01,0.02764034461094,0.0982934326378705,1.17755146711551,1,0.06
"978",199,8,0.01,0.0298645047924606,0.0937651595105156,1.06501091196758,1,0.06
"979",199,16,0.01,0.0288473480947708,0.0895370926954147,1.01149574334407,1,0.06
"980",199,15,0.01,0.0334928724343155,0.0908370695304179,0.955736618268374,1,0.06
"981",199,11,0.01,0.0321092917606505,0.0806404962434263,0.746633915119627,1,0.065
"982",199,15,0.01,0.030286307996649,0.0797228277441613,0.76056184226942,1,0.065
"983",198,17,0.01,0.0278782847679179,0.0802557805746894,0.805807627796485,1,0.065
"984",199,9,0.01,0.0295425847159445,0.10243602993637,1.12143761877577,1,0.065
"985",199,13,0.01,0.0273312387138321,0.0986120538967993,1.0966279258918,1,0.065
"986",199,15,0.01,0.0275838999057637,0.0942008302594339,1.02487585159493,1,0.065
"987",199,11,0.01,0.0315239915459633,0.122052543846412,1.39274695846845,1,0.065
"988",200,15,0.01,0.0295883811545237,0.0994027239365671,1.07406681203144,1,0.065
"989",200,16,0.01,0.0329219666914066,0.10484977929898,1.10658173242421,1,0.065
"990",198,7,0.01,0.0383917534039091,0.12486336010835,1.33033241083756,1,0.065
"991",200,14,0.01,0.0376164362154077,0.0759918356437221,0.548219991833063,1,0.07
"992",199,9,0.01,0.0352021987337218,0.0962813647405801,0.872559514383691,1,0.07
"993",199,9,0.01,0.0297196815796088,0.125662142812369,1.37060658903943,1,0.07
"994",200,14,0.01,0.039235865345412,0.0903991679531294,0.730904322967392,1,0.07
"995",200,9,0.01,0.0353294017843372,0.12720636148674,1.31252799574862,1,0.07
"996",200,12,0.01,0.0324854587783558,0.0939045814072024,0.877416037554952,1,0.07
"997",199,5,0.01,0.0274825128913359,0.121120316770664,1.33768291256184,1,0.07
"998",199,16,0.01,0.0353255982540763,0.0999969298755139,0.923876166020537,1,0.07
"999",199,8,0.01,0.0327705872562752,0.1237963977949,1.30036872198036,1,0.07
"1000",199,19,0.01,0.0374713543925723,0.102746710825498,0.932505091898944,1,0.07
"1001",200,21,0.01,0.0349198582225075,0.112514467566406,1.03459479125198,1,0.075
"1002",199,8,0.01,0.0326057090373779,0.104171819470802,0.954214805778994,1,0.075
"1003",199,16,0.01,0.0346698555898288,0.0889941651245808,0.724324127130027,1,0.075
"1004",198,12,0.01,0.0367653759461908,0.107458078943507,0.942569373297551,1,0.075
"1005",200,11,0.01,0.0353727068983725,0.106396809937285,0.946988040518832,1,0.075
"1006",199,10,0.01,0.0333321605543065,0.0749273726567288,0.554602828032297,1,0.075
"1007",200,5,0.01,0.0336998518447834,0.114820767457656,1.08161220817163,1,0.075
"1008",200,10,0.01,0.0315549516768724,0.11050369597201,1.05264992393516,1,0.075
"1009",199,11,0.01,0.0344754127916025,0.0873921815723832,0.705556917077076,1,0.075
"1010",199,12,0.01,0.0379316487495841,0.115004630683058,1.02763975911298,1,0.075
"1011",199,16,0.01,0.0335749074914741,0.110537408305601,0.96203126017659,1,0.08
"1012",199,19,0.01,0.0358656742382206,0.148559069890467,1.40866744565308,1,0.08
"1013",199,18,0.01,0.040892436905955,0.145161256367037,1.30336024326352,1,0.08
"1014",199,19,0.01,0.0381940949539655,0.118983101856485,1.0098625862815,1,0.08
"1015",199,15,0.01,0.037838132053642,0.124282586773661,1.08055568400024,1,0.08
"1016",199,13,0.01,0.0379803609260225,0.132910504005923,1.18662678849875,1,0.08
"1017",199,9,0.01,0.0331204210565869,0.0848463365703518,0.646573943922061,1,0.08
"1018",200,15,0.01,0.0348253945727586,0.12143803461365,1.08265800051114,1,0.08
"1019",199,25,0.01,0.0422285652372944,0.104247141223331,0.77523219982546,1,0.08
"1020",199,11,0.01,0.0358864783405265,0.14996657710601,1.42600123456854,1,0.08
"1021",199,20,0.01,0.0439014563504473,0.127685609452568,0.985695918848477,1,0.085
"1022",199,8,0.01,0.0356074705011189,0.119078811073809,0.982015771443413,1,0.085
"1023",198,15,0.01,0.0363949119551649,0.129298032536147,1.09297788918803,1,0.085
"1024",199,13,0.01,0.0435540127679002,0.115945362152654,0.851662933938282,1,0.085
"1025",200,10,0.01,0.0357165587429972,0.141914083147228,1.24938264004977,1,0.085
"1026",199,14,0.01,0.0431867255543281,0.120662290899375,0.911477239353498,1,0.085
"1027",199,13,0.01,0.0388536272064002,0.158090196182516,1.40278316442489,1,0.085
"1028",199,10,0.01,0.0393227823003931,0.144201202876472,1.23386377148328,1,0.085
"1029",200,9,0.01,0.0369475429999523,0.144701201107655,1.26769009538474,1,0.085
"1030",200,13,0.01,0.037565887644095,0.121126423254692,0.983065124830557,1,0.085
"1031",198,16,0.01,0.0420989388114576,0.128816584269233,0.963529393975284,1,0.09
"1032",198,21,0.01,0.0416333729469738,0.176767520156557,1.50149052455092,1,0.09
"1033",199,15,0.01,0.043023203419412,0.100017363805559,0.633268448734966,1,0.09
"1034",199,17,0.01,0.0430480565550676,0.179258801112707,1.51345271730711,1,0.09
"1035",199,12,0.01,0.0364502242462225,0.123416495842972,0.966291906630555,1,0.09
"1036",200,18,0.01,0.0457066148319412,0.0966713531396928,0.566274870086129,1,0.09
"1037",199,10,0.01,0.0364177639255346,0.104672607436648,0.758387150123488,1,0.09
"1038",199,12,0.01,0.0368612413348402,0.110081569984413,0.813559207217477,1,0.09
"1039",199,12,0.01,0.0394531445272184,0.101748826602279,0.692174245278451,1,0.09
"1040",200,21,0.01,0.0416027887409211,0.112215426154889,0.784584860155199,1,0.09
"1041",199,16,0.01,0.0478667617049734,0.169871202775126,1.28425727442266,1,0.095
"1042",200,27,0.01,0.0383486500285284,0.170161732945448,1.38750613596757,1,0.095
"1043",200,20,0.01,0.0468781171049584,0.125328727866008,0.825795902747887,1,0.095
"1044",200,17,0.01,0.044772592963788,0.119625499826195,0.787925335393756,1,0.095
"1045",199,11,0.01,0.0411303390563685,0.169120649351902,1.34726642416351,1,0.095
"1046",200,15,0.01,0.040982340094782,0.17004762422385,1.35858193820072,1,0.095
"1047",199,19,0.01,0.0400410340468264,0.143312265540989,1.0870655946754,1,0.095
"1048",200,26,0.01,0.0499612742131255,0.222320692678749,1.81430966805919,1,0.095
"1049",199,20,0.01,0.0442086236105186,0.198411611658173,1.62318934787004,1,0.095
"1050",199,13,0.01,0.0460372233373937,0.222922855519168,1.86195402296604,1,0.095
"1051",198,17,0.01,0.0405305794654491,0.104666131470458,0.641355520050086,1,0.1
"1052",198,13,0.01,0.0421434878097606,0.133089091156423,0.909456033466619,1,0.1
"1053",199,17,0.01,0.0477347739542943,0.11686417995036,0.691294059960658,1,0.1
"1054",200,18,0.01,0.0497560618210453,0.13340943716075,0.836533753397046,1,0.1
"1055",199,20,0.01,0.0534473206325864,0.174536175769921,1.21088855137335,1,0.1
"1056",198,16,0.01,0.0456767936762836,0.109873354454632,0.641965607783487,1,0.1
"1057",199,14,0.01,0.0412893834033153,0.155978730234197,1.14689346830882,1,0.1
"1058",199,18,0.01,0.0491814587706333,0.186998695872326,1.37817237101693,1,0.1
"1059",199,14,0.01,0.044591064949744,0.11626627767727,0.716752127275259,1,0.1
"1060",198,10,0.01,0.0400816261264748,0.187050623554863,1.46968997428388,1,0.1
"1061",199,31,0.01,0.0456948590999118,0.168346969628524,1.16811533836774,1,0.105
"1062",200,14,0.01,0.0484370336587073,0.129705552335578,0.773985892160673,1,0.105
"1063",199,17,0.01,0.0420314299712584,0.187219086768232,1.38273958854261,1,0.105
"1064",199,17,0.01,0.0427648957126029,0.160271869472341,1.11911403580703,1,0.105
"1065",199,14,0.01,0.0336706379508712,0.140944663781548,1.02165738886359,1,0.105
"1066",199,18,0.01,0.0449143696678323,0.184308527871696,1.32756341146537,1,0.105
"1067",200,13,0.01,0.0352071422980977,0.146215611806759,1.05722351913011,1,0.105
"1068",199,24,0.01,0.0510481706290564,0.157754029240388,1.01624627248887,1,0.105
"1069",199,19,0.01,0.0502163682182641,0.145950384873356,0.911752539572303,1,0.105
"1070",199,18,0.01,0.0356243161575965,0.174114889032689,1.31895783690565,1,0.105
"1071",200,28,0.01,0.0495507056282018,0.180009885020993,1.18599253993447,1,0.11
"1072",198,21,0.01,0.0434861040601191,0.122084529208707,0.714531137714436,1,0.11
"1073",199,16,0.01,0.0431358459418436,0.177690903702919,1.22322779782796,1,0.11
"1074",199,7,0.01,0.0496378625973416,0.214553036231363,1.49922885121837,1,0.11
"1075",199,11,0.01,0.0490064117334275,0.202996065570188,1.39990594397055,1,0.11
"1076",199,22,0.01,0.0452805345614625,0.136541306146316,0.829643378044119,1,0.11
"1077",199,20,0.01,0.0476443631725045,0.189159889719958,1.28650478679503,1,0.11
"1078",197,14,0.01,0.053744158307772,0.211685724264369,1.43583241778724,1,0.11
"1079",199,27,0.01,0.0525137236780578,0.233481869258256,1.64516495981999,1,0.11
"1080",199,19,0.01,0.0465057127842115,0.142084536883531,0.868898400902905,1,0.11
"1081",199,14,0.01,0.0558200541065918,0.141297828616854,0.743284995741408,1,0.115
"1082",199,18,0.01,0.0528479014583049,0.192426979873056,1.21373111665001,1,0.115
"1083",199,23,0.01,0.0563990120861666,0.186331433318693,1.1298471411524,1,0.115
"1084",199,18,0.01,0.0485152518031162,0.229981904380348,1.57797089197593,1,0.115
"1085",199,16,0.01,0.0490103719285302,0.172842089887434,1.07679754746873,1,0.115
"1086",199,25,0.01,0.057295705844224,0.183215117898669,1.09495140916909,1,0.115
"1087",199,21,0.01,0.0491852436618928,0.160764182619336,0.970251643108202,1,0.115
"1088",199,19,0.01,0.0547986035047961,0.113085190191391,0.506839884231257,1,0.115
"1089",199,14,0.01,0.0475442043274459,0.166627817266964,1.03550967773494,1,0.115
