"","Nt","min.N","g","g.1","max.g","evolve","survive","sigma"
"5108",199,50,0.12,0.120240991108852,0.184801392145944,1.07600668395153,1,0.06
"5109",199,46,0.12,0.117150989546161,0.179267487944527,1.0352749733061,1,0.06
"5110",198,47,0.12,0.121745397742639,0.192029289510618,1.17139819613299,1,0.06
"5111",198,38,0.12,0.115099634199492,0.227773832881698,1.73344921049548,1,0.065
"5112",197,54,0.12,0.124841586498393,0.165230713929104,0.621371191241713,1,0.065
"5113",198,41,0.12,0.128754191830276,0.211820897190559,1.27794931323514,1,0.065
"5114",198,41,0.12,0.123037781538382,0.196264061147746,1.12655814783636,1,0.065
"5115",199,39,0.12,0.118985706309738,0.213934089719765,1.46074436015425,1,0.065
"5116",197,47,0.12,0.109777456349254,0.218449893565723,1.5524633888067,1,0.07
"5117",198,44,0.12,0.112245465161183,0.237551587175796,1.79008745735161,1,0.07
"5118",200,53,0.12,0.125974903227774,0.277550230568526,2.16536181915359,1,0.07
"5119",200,45,0.12,0.115809755612803,0.227950601380724,1.60201208239887,1,0.07
"5120",199,45,0.12,0.123537910243552,0.216090919780505,1.3221858505279,1,0.07
"5121",198,45,0.12,0.124638567606317,0.255386707312627,1.74330852941747,1,0.075
"5122",199,47,0.12,0.121885408898536,0.220556216846344,1.31561077263745,1,0.075
"5123",198,45,0.12,0.122579691187158,0.233190000008013,1.4748041176114,1,0.075
"5124",200,42,0.12,0.12228334976057,0.247804702061374,1.67361803067738,1,0.075
"5125",199,42,0.12,0.115826787250401,0.253472697300713,1.83527880067083,1,0.075
"5126",197,46,0.12,0.121544078278611,0.209107710949987,1.0945454083922,1,0.08
"5127",199,41,0.12,0.125259972660359,0.229756442624486,1.30620587455159,1,0.08
"5128",199,55,0.12,0.12334610091766,0.245242471521793,1.52370463255166,1,0.08
"5129",200,39,0.12,0.126114051696873,0.277420573255272,1.89133151947999,1,0.08
"5130",195,49,0.12,0.128287653869226,0.255882471853965,1.59493522480925,1,0.08
"5131",197,42,0.12,0.116314377877804,0.222358397483226,1.24757670124027,1,0.085
"5132",199,49,0.12,0.126528416763873,0.267129410637045,1.65412933968438,1,0.085
"5133",198,51,0.12,0.125905583481657,0.250138868710434,1.46156806151503,1,0.085
"5134",198,60,0.12,0.126996572478189,0.27438509562465,1.73398262525248,1,0.085
"5135",198,51,0.12,0.117321190991118,0.192852353399745,0.888601910689726,1,0.085
"5136",198,57,0.12,0.128813227949462,0.277869364068213,1.65617929020834,1,0.09
"5137",199,39,0.12,0.12248140055832,0.248561752546989,1.4008927998741,1,0.09
"5138",199,40,0.12,0.116063346972367,0.286826455171912,1.89736786888384,1,0.09
"5139",199,53,0.12,0.124821896506974,0.258522573204528,1.48556307441727,1,0.09
"5140",200,37,0.12,0.109616262027031,0.283605910662,1.93321831816633,1,0.09
"5141",200,42,0.12,0.109935194955063,0.233557093244744,1.30128313989138,1,0.095
"5142",198,39,0.12,0.122296393249727,0.305775977616827,1.93136404596948,1,0.095
"5143",199,54,0.12,0.127588184591805,0.238695954601075,1.16955547378179,1,0.095
"5144",200,43,0.12,0.124626835987553,0.307760928079966,1.92772728518329,1,0.095
"5145",199,39,0.12,0.124774330369933,0.265460652146418,1.48090865027878,1,0.095
"5146",199,50,0.12,0.131769510142602,0.357491894542291,2.25722384399689,1,0.1
"5147",200,47,0.12,0.123040608940207,0.247195238534262,1.24154629594055,1,0.1
"5148",200,54,0.12,0.141869803186772,0.314026639882498,1.72156836695726,1,0.1
"5149",199,37,0.12,0.123688366272551,0.270246427598281,1.4655806132573,1,0.1
"5150",200,42,0.12,0.11611130791726,0.238827804221801,1.22716496304541,1,0.1
"5151",199,45,0.12,0.122879975647421,0.28136247937904,1.50935717839638,1,0.105
"5152",200,43,0.12,0.133298687538275,0.277978189256045,1.37790001635971,1,0.105
"5153",200,33,0.12,0.133323042847115,0.290341153367083,1.49541057638064,1,0.105
"5154",198,47,0.12,0.130742678934719,0.459245404656663,3.12859738782804,1,0.105
"5155",197,39,0.12,0.112543046942165,0.281007144608124,1.60441997777103,1,0.105
"5156",200,39,0.12,0.130618214998781,0.302792733066763,1.56522289152711,1,0.11
"5157",199,39,0.12,0.133200291316952,0.322064892196072,1.71695091708291,1,0.11
"5158",200,38,0.12,0.123836979929286,0.306632536117637,1.66177778353046,1,0.11
"5159",199,36,0.12,0.133733257767348,0.281894852619132,1.34692358956167,1,0.11
"5160",200,45,0.12,0.118689285283341,0.294583739641836,1.59904049416814,1,0.11
"5161",199,57,0.12,0.136265079741206,0.313834858113144,1.54408502932119,1,0.115
"5162",198,44,0.12,0.145028902035477,0.316454077833344,1.49065370259015,1,0.115
"5163",197,45,0.12,0.118095206219546,0.278330701466583,1.39335213258294,1,0.115
"5164",197,63,0.12,0.129044904520603,0.315536072314408,1.62166232864178,1,0.115
"5165",197,46,0.12,0.120157687801817,0.280143260821564,1.39117889582389,1,0.115
"5166",196,45,0.12,0.132822726190292,0.305644968700027,1.44018535424779,1,0.12
"5167",199,38,0.12,0.111081133575008,0.306946112488206,1.63220815760998,1,0.12
"5168",198,47,0.12,0.120066253289876,0.255086481923245,1.12516857194474,1,0.12
"5169",195,54,0.12,0.138560334222524,0.276157943681965,1.14664674549535,1,0.12
"5170",198,46,0.12,0.123740207466852,0.343890750124942,1.83458785548408,1,0.12
"5171",198,45,0.12,0.123200174222553,0.336902285321289,1.70961688878988,1,0.125
"5172",200,35,0.12,0.126841729076399,0.488839679152659,2.89598360061009,1,0.125
"5173",198,52,0.12,0.133413725735295,0.330466654480777,1.57642342996385,1,0.125
"5174",199,47,0.12,0.128815732734229,0.265982704126718,1.09733577113992,1,0.125
"5175",200,45,0.12,0.139115690547564,0.337852643511681,1.58989562371294,1,0.125
"5176",199,48,0.12,0.127371504929489,0.315006885716706,1.44334908297859,1,0.13
"5177",200,41,0.12,0.137154983157365,0.345830955323537,1.60519978589363,1,0.13
"5178",199,54,0.12,0.12813331554854,0.317023671456834,1.4530027377561,1,0.13
"5179",200,49,0.12,0.131506706315923,0.320486168649757,1.45368817179872,1,0.13
"5180",199,51,0.12,0.144791705065021,0.362375244215697,1.67371953192828,1,0.13
"5181",199,44,0.12,0.139353449744772,0.319033675490649,1.33096463515464,1,0.135
"5182",199,45,0.12,0.135369286905111,0.317684044472079,1.35047968568125,1,0.135
"5183",199,46,0.12,0.140934038590547,0.336524031623687,1.44881476320845,1,0.135
"5184",197,38,0.12,0.129713017769295,0.411777908136531,2.08936955827582,1,0.135
"5185",199,52,0.12,0.131669528193411,0.333035206809668,1.49159761937968,1,0.135
"5186",199,40,0.12,0.147731546359663,0.333312532090966,1.32557846950931,1,0.14
"5187",198,50,0.12,0.140357311656241,0.318386533050621,1.27163729567414,1,0.14
"5188",199,49,0.12,0.119668156558659,0.313411106674793,1.38387821511525,1,0.14
"5189",198,36,0.12,0.128161660451602,0.364716814905093,1.68967967466779,1,0.14
"5190",199,63,0.12,0.130272423591638,0.42469674013622,2.1030308324613,1,0.14
"5191",199,46,0.12,0.154080967488018,0.433493270270658,1.92698139850097,1,0.145
"5192",199,43,0.12,0.13558581680673,0.332320175364988,1.35678867971212,1,0.145
"5193",197,42,0.12,0.132573460988003,0.346790687204892,1.47736018080613,1,0.145
"5194",199,47,0.12,0.140448217403383,0.376627690568613,1.62882395286366,1,0.145
"5195",200,46,0.12,0.136815260450677,0.470331752891382,2.30011374097038,1,0.145
"5196",199,35,0.12,0.140123940879392,0.323722705810834,1.22399176620961,1,0.15
"5197",199,46,0.12,0.139872121682284,0.465143832715975,2.16847807355794,1,0.15
"5198",199,40,0.12,0.134032773014973,0.355968604133539,1.47957220745711,1,0.15
"5199",199,45,0.12,0.147276010346298,0.355037677679996,1.38507778222465,1,0.15
"5200",200,41,0.12,0.137586344656489,0.386209186513604,1.65748561238077,1,0.15
"5201",199,55,0.12,0.146147460807184,0.363221458388153,1.40047740374819,1,0.155
"5202",200,55,0.12,0.152217201900696,0.377215936454088,1.45160473905414,1,0.155
"5203",198,42,0.12,0.147562780711114,0.383108351690525,1.51964884502846,1,0.155
"5204",200,48,0.12,0.154948589903074,0.313585668786752,1.02346502505599,1,0.155
"5205",197,38,0.12,0.140673977172178,0.410410192684239,1.74023364846491,1,0.155
"5206",200,58,0.12,0.134194142034679,0.317973427616729,1.14862053488781,1,0.16
"5207",199,66,0.12,0.147496757121303,0.350700809754547,1.27002532895777,1,0.16
"5208",198,55,0.12,0.144191094461221,0.36888925896083,1.40436352812256,1,0.16
"5209",199,45,0.12,0.148217377911327,0.406883801860668,1.61666514968338,1,0.16
"5210",198,46,0.12,0.130552306866218,0.385025252594941,1.59045591080452,1,0.16
"5211",199,41,0.12,0.1497513726853,0.456137904017305,1.85688806867882,1,0.165
"5212",200,54,0.12,0.137447622091754,0.384933052589206,1.49991169998456,1,0.165
"5213",198,39,0.12,0.150448377270143,0.421182872202772,1.64081512080381,1,0.165
"5214",199,45,0.12,0.147175242411335,0.35398088882578,1.25336755402694,1,0.165
